Inventario_inicialID,Tienda,MarcaID,Descripcion,Tamaño,Cantidad_Ventas,Venta_Total,Precio_Unitario,Fecha_Venta,Volumen,Clasificacion,Impuesto,ProveedorID,Nombre_Proveedor,VentasID,Cantidad
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,1,19.99,19.99,1/10/2016,750,2,0.11,1128,BROWN-FORMAN CORP          ,12166,1
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,6,119.94,19.99,1/11/2016,750,2,0.68,1128,BROWN-FORMAN CORP          ,12167,1
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,1,19.99,19.99,1/12/2016,750,2,0.11,1128,BROWN-FORMAN CORP          ,12168,1
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,4,79.96,19.99,1/15/2016,750,2,0.45,1128,BROWN-FORMAN CORP          ,12169,1
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,4,79.96,19.99,1/22/2016,750,2,0.45,1128,BROWN-FORMAN CORP          ,12170,1
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,1,19.99,19.99,1/26/2016,750,2,0.11,1128,BROWN-FORMAN CORP          ,12171,1
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,1,19.99,19.99,1/28/2016,750,2,0.11,1128,BROWN-FORMAN CORP          ,12172,1
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,3,59.97,19.99,1/29/2016,750,2,0.34,1128,BROWN-FORMAN CORP          ,12173,1
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,6,119.94,19.99,1/30/2016,750,2,0.68,1128,BROWN-FORMAN CORP          ,12174,1
1_HARDERSFIELD_44712,1,44712,Sonoma-Cutrer Chard Sonoma,750mL,2,39.98,19.99,1/31/2016,750,2,0.22,1128,BROWN-FORMAN CORP          ,12175,1
1_HARDERSFIELD_44717,1,44717,Dom Chandon Rose Spklg,750mL,1,13.99,13.99,1/2/2016,750,2,0.11,8112,MOET HENNESSY USA INC      ,12176,1
1_HARDERSFIELD_44717,1,44717,Dom Chandon Rose Spklg,750mL,1,17.99,17.99,1/23/2016,750,2,0.11,8112,MOET HENNESSY USA INC      ,12177,1
1_HARDERSFIELD_44719,1,44719,Cavit Prosecco Lunetta,750mL,1,11.99,11.99,1/8/2016,750,2,0.11,6785,PALM BAY INTERNATIONAL INC ,12178,1
1_HARDERSFIELD_44719,1,44719,Cavit Prosecco Lunetta,750mL,2,23.98,11.99,1/10/2016,750,2,0.22,6785,PALM BAY INTERNATIONAL INC ,12179,1
1_HARDERSFIELD_44719,1,44719,Cavit Prosecco Lunetta,750mL,1,11.99,11.99,1/20/2016,750,2,0.11,6785,PALM BAY INTERNATIONAL INC ,12180,1
1_HARDERSFIELD_44719,1,44719,Cavit Prosecco Lunetta,750mL,1,11.99,11.99,1/31/2016,750,2,0.11,6785,PALM BAY INTERNATIONAL INC ,12181,1
1_HARDERSFIELD_44733,1,44733,Casa Liliana Good Chianti,750mL,1,9.99,9.99,1/30/2016,750,2,0.11,90024,VINILANDIA USA             ,12182,1
1_HARDERSFIELD_44734,1,44734,Casa Liliana Good Pnt Grg,750mL,3,29.97,9.99,1/15/2016,750,2,0.34,90024,VINILANDIA USA             ,12183,1
1_HARDERSFIELD_44734,1,44734,Casa Liliana Good Pnt Grg,750mL,1,9.99,9.99,1/22/2016,750,2,0.11,90024,VINILANDIA USA             ,12184,1
1_HARDERSFIELD_44734,1,44734,Casa Liliana Good Pnt Grg,750mL,2,19.98,9.99,1/28/2016,750,2,0.22,90024,VINILANDIA USA             ,12185,1
1_HARDERSFIELD_4478,1,4478,Myers Original Dark Rum,750mL,1,17.99,17.99,1/4/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,12186,1
1_HARDERSFIELD_4478,1,4478,Myers Original Dark Rum,750mL,1,17.99,17.99,1/12/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,12187,1
1_HARDERSFIELD_4478,1,4478,Myers Original Dark Rum,750mL,1,17.99,17.99,1/14/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,12188,1
1_HARDERSFIELD_4478,1,4478,Myers Original Dark Rum,750mL,1,17.99,17.99,1/19/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,12189,1
1_HARDERSFIELD_4478,1,4478,Myers Original Dark Rum,750mL,1,17.99,17.99,1/26/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,12190,1
1_HARDERSFIELD_4478,1,4478,Myers Original Dark Rum,750mL,1,17.99,17.99,1/27/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,12191,1
1_HARDERSFIELD_4478,1,4478,Myers Original Dark Rum,750mL,1,17.99,17.99,1/30/2016,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   ,12192,1
1_HARDERSFIELD_44780,1,44780,Nicolis Valpo Seccal Ripasso,750mL,1,19.99,19.99,1/2/2016,750,2,0.11,90024,VINILANDIA USA             ,12193,1
1_HARDERSFIELD_44780,1,44780,Nicolis Valpo Seccal Ripasso,750mL,1,21.99,21.99,1/16/2016,750,2,0.11,90024,VINILANDIA USA             ,12194,1
1_HARDERSFIELD_44818,1,44818,Red Guitar Temp/Garnacha Nvr,750mL,1,9.99,9.99,1/7/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   ,12195,1
1_HARDERSFIELD_44818,1,44818,Red Guitar Temp/Garnacha Nvr,750mL,1,9.99,9.99,1/15/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   ,12196,1
1_HARDERSFIELD_44818,1,44818,Red Guitar Temp/Garnacha Nvr,750mL,2,19.98,9.99,1/23/2016,750,2,0.22,1392,CONSTELLATION BRANDS INC   ,12197,1
1_HARDERSFIELD_44818,1,44818,Red Guitar Temp/Garnacha Nvr,750mL,1,9.99,9.99,1/24/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   ,12198,1
1_HARDERSFIELD_44818,1,44818,Red Guitar Temp/Garnacha Nvr,750mL,1,9.99,9.99,1/29/2016,750,2,0.11,1392,CONSTELLATION BRANDS INC   ,12199,1
1_HARDERSFIELD_44828,1,44828,Nicolis Valpo Clsc,750mL,1,14.99,14.99,1/6/2016,750,2,0.11,90024,VINILANDIA USA             ,12200,1
1_HARDERSFIELD_44828,1,44828,Nicolis Valpo Clsc,750mL,3,44.97,14.99,1/15/2016,750,2,0.34,90024,VINILANDIA USA             ,12201,1
1_HARDERSFIELD_44828,1,44828,Nicolis Valpo Clsc,750mL,2,29.98,14.99,1/16/2016,750,2,0.22,90024,VINILANDIA USA             ,12202,1
1_HARDERSFIELD_44828,1,44828,Nicolis Valpo Clsc,750mL,1,14.99,14.99,1/21/2016,750,2,0.11,90024,VINILANDIA USA             ,12203,1
1_HARDERSFIELD_44828,1,44828,Nicolis Valpo Clsc,750mL,2,29.98,14.99,1/28/2016,750,2,0.22,90024,VINILANDIA USA             ,12204,1
1_HARDERSFIELD_44828,1,44828,Nicolis Valpo Clsc,750mL,2,29.98,14.99,1/29/2016,750,2,0.22,90024,VINILANDIA USA             ,12205,1
1_HARDERSFIELD_4483,1,4483,Casamigos Reposado,50mL,35,87.15,2.49,1/29/2016,50,1,1.84,6213,MHW LTD                    ,12206,1
1_HARDERSFIELD_44838,1,44838,Flora Springs Cab Svgn Napa,750mL,1,37.99,37.99,1/9/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES,12207,1
1_HARDERSFIELD_44838,1,44838,Flora Springs Cab Svgn Napa,750mL,1,37.99,37.99,1/30/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES,12208,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,1,10.99,10.99,1/4/2016,1750,1,1.84,9552,M S WALKER INC             ,12209,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,3,32.97,10.99,1/7/2016,1750,1,5.51,9552,M S WALKER INC             ,12210,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,1,10.99,10.99,1/8/2016,1750,1,1.84,9552,M S WALKER INC             ,12211,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,1,10.99,10.99,1/10/2016,1750,1,1.84,9552,M S WALKER INC             ,12212,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,1,10.99,10.99,1/15/2016,1750,1,1.84,9552,M S WALKER INC             ,12213,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,6,65.94,10.99,1/17/2016,1750,1,11.02,9552,M S WALKER INC             ,12214,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,4,43.96,10.99,1/24/2016,1750,1,7.35,9552,M S WALKER INC             ,12215,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,1,10.99,10.99,1/27/2016,1750,1,1.84,9552,M S WALKER INC             ,12216,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,7,76.93,10.99,1/29/2016,1750,1,12.86,9552,M S WALKER INC             ,12217,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,6,65.94,10.99,1/30/2016,1750,1,11.02,9552,M S WALKER INC             ,12218,1
1_HARDERSFIELD_4488,1,4488,Zhenka Tropical Dark Rum,1.75L,1,10.99,10.99,1/31/2016,1750,1,1.84,9552,M S WALKER INC             ,12219,1
1_HARDERSFIELD_4491,1,4491,Calvados Marquis De St Loup,750mL,1,33.99,33.99,1/18/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,12220,1
1_HARDERSFIELD_44911,1,44911,Spy Valley Svgn Bl Marlboro,750mL,1,17.99,17.99,1/8/2016,750,2,0.11,90024,VINILANDIA USA             ,12221,1
1_HARDERSFIELD_4494,1,4494,Jenkins French Brandy,1.75L,1,16.99,16.99,1/19/2016,1750,1,1.84,9552,M S WALKER INC             ,12222,1
1_HARDERSFIELD_44943,1,44943,Sanford Santa Barbara Chard,750mL,1,15.99,15.99,1/4/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES,12223,1
1_HARDERSFIELD_44943,1,44943,Sanford Santa Barbara Chard,750mL,4,63.96,15.99,1/9/2016,750,2,0.45,4425,MARTIGNETTI COMPANIES,12224,1
1_HARDERSFIELD_44943,1,44943,Sanford Santa Barbara Chard,750mL,2,31.98,15.99,1/11/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES,12225,1
1_HARDERSFIELD_44943,1,44943,Sanford Santa Barbara Chard,750mL,1,15.99,15.99,1/12/2016,750,2,0.11,4425,MARTIGNETTI COMPANIES,12226,1
1_HARDERSFIELD_44943,1,44943,Sanford Santa Barbara Chard,750mL,2,31.98,15.99,1/13/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES,12227,1
1_HARDERSFIELD_44943,1,44943,Sanford Santa Barbara Chard,750mL,2,31.98,15.99,1/22/2016,750,2,0.22,4425,MARTIGNETTI COMPANIES,12228,1
1_HARDERSFIELD_44943,1,44943,Sanford Santa Barbara Chard,750mL,12,191.88,15.99,1/29/2016,750,2,1.35,4425,MARTIGNETTI COMPANIES,12229,1
1_HARDERSFIELD_450,1,450,Vincent Van Gogh Double Esp,750mL,1,24.99,24.99,1/1/2016,750,1,0.79,4425,MARTIGNETTI COMPANIES,12230,1
1_HARDERSFIELD_450,1,450,Vincent Van Gogh Double Esp,750mL,1,24.99,24.99,1/3/2016,750,1,0.79,4425,MARTIGNETTI COMPANIES,12231,1
1_HARDERSFIELD_4502,1,4502,E & J XO Brandy,1.75L,2,43.98,21.99,1/6/2016,1750,1,3.67,3252,E & J GALLO WINERY         ,12232,1
1_HARDERSFIELD_4502,1,4502,E & J XO Brandy,1.75L,1,21.99,21.99,1/12/2016,1750,1,1.84,3252,E & J GALLO WINERY         ,12233,1
1_HARDERSFIELD_4502,1,4502,E & J XO Brandy,1.75L,1,21.99,21.99,1/20/2016,1750,1,1.84,3252,E & J GALLO WINERY         ,12234,1
1_HARDERSFIELD_4502,1,4502,E & J XO Brandy,1.75L,1,21.99,21.99,1/21/2016,1750,1,1.84,3252,E & J GALLO WINERY         ,12235,1
1_HARDERSFIELD_4502,1,4502,E & J XO Brandy,1.75L,1,21.99,21.99,1/26/2016,1750,1,1.84,3252,E & J GALLO WINERY         ,12236,1
1_HARDERSFIELD_45063,1,45063,Cecchi Bonizio Red Blend,750mL,1,8.99,8.99,1/21/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,12237,1
1_HARDERSFIELD_45063,1,45063,Cecchi Bonizio Red Blend,750mL,1,8.99,8.99,1/23/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,12238,1
1_HARDERSFIELD_45063,1,45063,Cecchi Bonizio Red Blend,750mL,1,8.99,8.99,1/26/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,12239,1
1_HARDERSFIELD_45063,1,45063,Cecchi Bonizio Red Blend,750mL,1,8.99,8.99,1/30/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,12240,1
1_HARDERSFIELD_45063,1,45063,Cecchi Bonizio Red Blend,750mL,1,8.99,8.99,1/31/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,12241,1
1_HARDERSFIELD_4513,1,4513,Chauffe-Coeur Calvados VSOP,750mL,1,44.99,44.99,1/15/2016,750,1,0.79,10754,PERFECTA WINES             ,12242,1
1_HARDERSFIELD_4513,1,4513,Chauffe-Coeur Calvados VSOP,750mL,1,44.99,44.99,1/19/2016,750,1,0.79,10754,PERFECTA WINES             ,12243,1
1_HARDERSFIELD_4521,1,4521,Appleton Estate Reserve Rum,750mL,1,24.99,24.99,1/20/2016,750,1,0.79,11567,CAMPARI AMERICA            ,12244,1
1_HARDERSFIELD_4522,1,4522,Lairds Apple Jack,750mL,1,14.49,14.49,1/8/2016,750,1,0.79,4848,LAIRD & CO                 ,12245,1
1_HARDERSFIELD_45240,1,45240,Nino Franco Prosecco Rustic,750mL,2,33.98,16.99,1/7/2016,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP ,12246,1
1_HARDERSFIELD_45240,1,45240,Nino Franco Prosecco Rustic,750mL,1,16.99,16.99,1/26/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,12247,1
1_HARDERSFIELD_45240,1,45240,Nino Franco Prosecco Rustic,750mL,1,16.99,16.99,1/29/2016,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP ,12248,1
1_HARDERSFIELD_45266,1,45266,XYZin Old Vines Znfdl,750mL,1,12.99,12.99,1/7/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,12249,1
1_HARDERSFIELD_45266,1,45266,XYZin Old Vines Znfdl,750mL,1,12.99,12.99,1/8/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,12250,1
1_HARDERSFIELD_45266,1,45266,XYZin Old Vines Znfdl,750mL,1,12.99,12.99,1/9/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,12251,1
1_HARDERSFIELD_45266,1,45266,XYZin Old Vines Znfdl,750mL,3,38.97,12.99,1/11/2016,750,2,0.34,2000,SOUTHERN WINE & SPIRITS NE ,12252,1
1_HARDERSFIELD_45266,1,45266,XYZin Old Vines Znfdl,750mL,1,12.99,12.99,1/15/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,12253,1
1_HARDERSFIELD_45266,1,45266,XYZin Old Vines Znfdl,750mL,1,12.99,12.99,1/18/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,12254,1
1_HARDERSFIELD_45266,1,45266,XYZin Old Vines Znfdl,750mL,1,12.99,12.99,1/25/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,12255,1
1_HARDERSFIELD_45266,1,45266,XYZin Old Vines Znfdl,750mL,1,12.99,12.99,1/29/2016,750,2,0.11,2000,SOUTHERN WINE & SPIRITS NE ,12256,1
1_HARDERSFIELD_45294,1,45294,C K Mondavi Willw Pnt Grigio,1.5L,2,21.98,10.99,1/5/2016,1500,2,0.45,2000,SOUTHERN WINE & SPIRITS NE ,12257,1
1_HARDERSFIELD_45294,1,45294,C K Mondavi Willw Pnt Grigio,1.5L,1,10.99,10.99,1/8/2016,1500,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,12258,1
1_HARDERSFIELD_45294,1,45294,C K Mondavi Willw Pnt Grigio,1.5L,1,10.99,10.99,1/11/2016,1500,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,12259,1
1_HARDERSFIELD_45294,1,45294,C K Mondavi Willw Pnt Grigio,1.5L,1,10.99,10.99,1/16/2016,1500,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,12260,1
1_HARDERSFIELD_45294,1,45294,C K Mondavi Willw Pnt Grigio,1.5L,1,10.99,10.99,1/23/2016,1500,2,0.22,2000,SOUTHERN WINE & SPIRITS NE ,12261,1
1_HARDERSFIELD_45322,1,45322,Zabrin de Fuego Garnacha,750mL,1,8.99,8.99,1/6/2016,750,2,0.11,9552,M S WALKER INC             ,12262,1
1_HARDERSFIELD_45322,1,45322,Zabrin de Fuego Garnacha,750mL,2,17.98,8.99,1/7/2016,750,2,0.22,9552,M S WALKER INC             ,12263,1
1_HARDERSFIELD_45322,1,45322,Zabrin de Fuego Garnacha,750mL,3,26.97,8.99,1/12/2016,750,2,0.34,9552,M S WALKER INC             ,12264,1
1_HARDERSFIELD_45322,1,45322,Zabrin de Fuego Garnacha,750mL,1,8.99,8.99,1/16/2016,750,2,0.11,9552,M S WALKER INC             ,12265,1
1_HARDERSFIELD_45322,1,45322,Zabrin de Fuego Garnacha,750mL,1,8.99,8.99,1/17/2016,750,2,0.11,9552,M S WALKER INC             ,12266,1
1_HARDERSFIELD_45322,1,45322,Zabrin de Fuego Garnacha,750mL,1,8.99,8.99,1/29/2016,750,2,0.11,9552,M S WALKER INC             ,12267,1
1_HARDERSFIELD_45322,1,45322,Zabrin de Fuego Garnacha,750mL,1,8.99,8.99,1/31/2016,750,2,0.11,9552,M S WALKER INC             ,12268,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1,6.99,6.99,1/5/2016,750,2,0.11,1587,VINEYARD BRANDS INC        ,12269,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1,6.99,6.99,1/6/2016,750,2,0.11,1587,VINEYARD BRANDS INC        ,12270,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,4,27.96,6.99,1/8/2016,750,2,0.45,1587,VINEYARD BRANDS INC        ,12271,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,2,13.98,6.99,1/9/2016,750,2,0.22,1587,VINEYARD BRANDS INC        ,12272,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1,6.99,6.99,1/10/2016,750,2,0.11,1587,VINEYARD BRANDS INC        ,12273,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1,6.99,6.99,1/12/2016,750,2,0.11,1587,VINEYARD BRANDS INC        ,12274,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1,6.99,6.99,1/14/2016,750,2,0.11,1587,VINEYARD BRANDS INC        ,12275,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,3,20.97,6.99,1/15/2016,750,2,0.34,1587,VINEYARD BRANDS INC        ,12276,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,2,13.98,6.99,1/16/2016,750,2,0.22,1587,VINEYARD BRANDS INC        ,12277,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1,6.99,6.99,1/17/2016,750,2,0.11,1587,VINEYARD BRANDS INC        ,12278,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1,6.99,6.99,1/22/2016,750,2,0.11,1587,VINEYARD BRANDS INC        ,12279,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1,6.99,6.99,1/28/2016,750,2,0.11,1587,VINEYARD BRANDS INC        ,12280,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,2,13.98,6.99,1/29/2016,750,2,0.22,1587,VINEYARD BRANDS INC        ,12281,1
1_HARDERSFIELD_45332,1,45332,Cono Sur Pnt Nr Rapel,750mL,1,6.99,6.99,1/30/2016,750,2,0.11,1587,VINEYARD BRANDS INC        ,12282,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,4,39.96,9.99,1/7/2016,750,2,0.45,1590,DIAGEO CHATEAU ESTATE WINES,12283,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,4,39.96,9.99,1/11/2016,750,2,0.45,1590,DIAGEO CHATEAU ESTATE WINES,12284,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,1,9.99,9.99,1/20/2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES,12285,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,1,9.99,9.99,1/21/2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES,12286,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,1,9.99,9.99,1/22/2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES,12287,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,4,39.96,9.99,1/23/2016,750,2,0.45,1590,DIAGEO CHATEAU ESTATE WINES,12288,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,2,19.98,9.99,1/24/2016,750,2,0.22,1590,DIAGEO CHATEAU ESTATE WINES,12289,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,1,9.99,9.99,1/25/2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES,12290,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,3,29.97,9.99,1/28/2016,750,2,0.34,1590,DIAGEO CHATEAU ESTATE WINES,12291,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,1,9.99,9.99,1/29/2016,750,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES,12292,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,3,29.97,9.99,1/30/2016,750,2,0.34,1590,DIAGEO CHATEAU ESTATE WINES,12293,1
1_HARDERSFIELD_45460,1,45460,New Harbor Svgn Bl Marlboro,750mL,3,29.97,9.99,1/31/2016,750,2,0.34,1590,DIAGEO CHATEAU ESTATE WINES,12294,1
1_HARDERSFIELD_45496,1,45496,Conquista Malbec Mendoza,750mL,1,8.99,8.99,1/8/2016,750,2,0.11,7153,PINE STATE TRADING CO      ,12295,1
1_HARDERSFIELD_45496,1,45496,Conquista Malbec Mendoza,750mL,2,17.98,8.99,1/9/2016,750,2,0.22,7153,PINE STATE TRADING CO      ,12296,1
1_HARDERSFIELD_45496,1,45496,Conquista Malbec Mendoza,750mL,2,17.98,8.99,1/12/2016,750,2,0.22,7153,PINE STATE TRADING CO      ,12297,1
1_HARDERSFIELD_45496,1,45496,Conquista Malbec Mendoza,750mL,1,8.99,8.99,1/20/2016,750,2,0.11,7153,PINE STATE TRADING CO      ,12298,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,2,25.98,12.99,1/2/2016,750,1,1.57,3252,E & J GALLO WINERY         ,12299,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,1,12.99,12.99,1/7/2016,750,1,0.79,3252,E & J GALLO WINERY         ,12300,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,1,12.99,12.99,1/8/2016,750,1,0.79,3252,E & J GALLO WINERY         ,12301,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,1,12.99,12.99,1/12/2016,750,1,0.79,3252,E & J GALLO WINERY         ,12302,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,1,12.99,12.99,1/13/2016,750,1,0.79,3252,E & J GALLO WINERY         ,12303,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,1,12.99,12.99,1/14/2016,750,1,0.79,3252,E & J GALLO WINERY         ,12304,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,2,25.98,12.99,1/20/2016,750,1,1.57,3252,E & J GALLO WINERY         ,12305,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,1,12.99,12.99,1/27/2016,750,1,0.79,3252,E & J GALLO WINERY         ,12306,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,1,12.99,12.99,1/28/2016,750,1,0.79,3252,E & J GALLO WINERY         ,12307,1
1_HARDERSFIELD_4550,1,4550,E & J XO Brandy,750mL,1,12.99,12.99,1/29/2016,750,1,0.79,3252,E & J GALLO WINERY         ,12308,1
1_HARDERSFIELD_45525,1,45525,Natura Colchagua Carmenere,750mL,2,19.98,9.99,1/13/2016,750,2,0.22,516,BANFI PRODUCTS CORP        ,12309,1
1_HARDERSFIELD_45525,1,45525,Natura Colchagua Carmenere,750mL,12,119.88,9.99,1/15/2016,750,2,1.35,516,BANFI PRODUCTS CORP        ,12310,1
1_HARDERSFIELD_45525,1,45525,Natura Colchagua Carmenere,750mL,2,19.98,9.99,1/19/2016,750,2,0.22,516,BANFI PRODUCTS CORP        ,12311,1
1_HARDERSFIELD_45525,1,45525,Natura Colchagua Carmenere,750mL,3,29.97,9.99,1/21/2016,750,2,0.34,516,BANFI PRODUCTS CORP        ,12312,1
1_HARDERSFIELD_45525,1,45525,Natura Colchagua Carmenere,750mL,8,79.92,9.99,1/22/2016,750,2,0.9,516,BANFI PRODUCTS CORP        ,12313,1
1_HARDERSFIELD_45525,1,45525,Natura Colchagua Carmenere,750mL,4,39.96,9.99,1/23/2016,750,2,0.45,516,BANFI PRODUCTS CORP        ,12314,1
1_HARDERSFIELD_45535,1,45535,Citra Pnt Grigio,1.5L,3,32.97,10.99,1/8/2016,1500,2,0.68,6785,PALM BAY INTERNATIONAL INC ,12315,1
1_HARDERSFIELD_45535,1,45535,Citra Pnt Grigio,1.5L,1,10.99,10.99,1/15/2016,1500,2,0.22,6785,PALM BAY INTERNATIONAL INC ,12316,1
1_HARDERSFIELD_45535,1,45535,Citra Pnt Grigio,1.5L,1,10.99,10.99,1/16/2016,1500,2,0.22,6785,PALM BAY INTERNATIONAL INC ,12317,1
1_HARDERSFIELD_45535,1,45535,Citra Pnt Grigio,1.5L,2,21.98,10.99,1/28/2016,1500,2,0.45,6785,PALM BAY INTERNATIONAL INC ,12318,1
1_HARDERSFIELD_45600,1,45600,Luigi Bosca La Linda Malbec,750mL,2,21.98,10.99,1/14/2016,750,2,0.22,9744,FREDERICK WILDMAN & SONS   ,12319,1
1_HARDERSFIELD_45600,1,45600,Luigi Bosca La Linda Malbec,750mL,3,32.97,10.99,1/15/2016,750,2,0.34,9744,FREDERICK WILDMAN & SONS   ,12320,1
